,dep,jour,P,cl_age90,pop
27499,12,2020-07-09,0,0,278360.0
27510,12,2020-07-10,0,0,278360.0
27521,12,2020-07-11,0,0,278360.0
27532,12,2020-07-12,0,0,278360.0
27543,12,2020-07-13,0,0,278360.0
27554,12,2020-07-14,0,0,278360.0
27565,12,2020-07-15,0,0,278360.0
27576,12,2020-07-16,0,0,278360.0
27587,12,2020-07-17,0,0,278360.0
27598,12,2020-07-18,0,0,278360.0
27609,12,2020-07-19,0,0,278360.0
27620,12,2020-07-20,0,0,278360.0
27631,12,2020-07-21,0,0,278360.0
27642,12,2020-07-22,1,0,278360.0
27653,12,2020-07-23,0,0,278360.0
27664,12,2020-07-24,2,0,278360.0
27675,12,2020-07-25,1,0,278360.0
27686,12,2020-07-26,1,0,278360.0
27697,12,2020-07-27,3,0,278360.0
27708,12,2020-07-28,1,0,278360.0
27719,12,2020-07-29,1,0,278360.0
27730,12,2020-07-30,3,0,278360.0
27741,12,2020-07-31,3,0,278360.0
27752,12,2020-08-01,1,0,278360.0
27763,12,2020-08-02,2,0,278360.0
27774,12,2020-08-03,2,0,278360.0
27785,12,2020-08-04,2,0,278360.0
27796,12,2020-08-05,3,0,278360.0
27807,12,2020-08-06,0,0,278360.0
27818,12,2020-08-07,1,0,278360.0
27829,12,2020-08-08,0,0,278360.0
27840,12,2020-08-09,0,0,278360.0
27851,12,2020-08-10,3,0,278360.0
27862,12,2020-08-11,0,0,278360.0
27873,12,2020-08-12,5,0,278360.0
27884,12,2020-08-13,8,0,278360.0
27895,12,2020-08-14,5,0,278360.0
27906,12,2020-08-15,1,0,278360.0
27917,12,2020-08-16,0,0,278360.0
27928,12,2020-08-17,6,0,278360.0
27939,12,2020-08-18,8,0,278360.0
27950,12,2020-08-19,4,0,278360.0
27961,12,2020-08-20,7,0,278360.0
27972,12,2020-08-21,7,0,278360.0
27983,12,2020-08-22,0,0,278360.0
27994,12,2020-08-23,1,0,278360.0
28005,12,2020-08-24,12,0,278360.0
28016,12,2020-08-25,6,0,278360.0
28027,12,2020-08-26,11,0,278360.0
28038,12,2020-08-27,15,0,278360.0
28049,12,2020-08-28,29,0,278360.0
28060,12,2020-08-29,4,0,278360.0
28071,12,2020-08-30,1,0,278360.0
28082,12,2020-08-31,16,0,278360.0
28093,12,2020-09-01,18,0,278360.0
28104,12,2020-09-02,12,0,278360.0
28115,12,2020-09-03,21,0,278360.0
28126,12,2020-09-04,20,0,278360.0
28137,12,2020-09-05,50,0,278360.0
28148,12,2020-09-06,1,0,278360.0
28159,12,2020-09-07,35,0,278360.0
28170,12,2020-09-08,27,0,278360.0
28181,12,2020-09-09,20,0,278360.0
28192,12,2020-09-10,52,0,278360.0
28203,12,2020-09-11,20,0,278360.0
28214,12,2020-09-12,15,0,278360.0
28225,12,2020-09-13,0,0,278360.0
28236,12,2020-09-14,47,0,278360.0
28247,12,2020-09-15,27,0,278360.0
28258,12,2020-09-16,39,0,278360.0
28269,12,2020-09-17,48,0,278360.0
28280,12,2020-09-18,37,0,278360.0
28291,12,2020-09-19,18,0,278360.0
28302,12,2020-09-20,1,0,278360.0
28313,12,2020-09-21,62,0,278360.0
28324,12,2020-09-22,32,0,278360.0
28335,12,2020-09-23,41,0,278360.0
28346,12,2020-09-24,36,0,278360.0
28357,12,2020-09-25,35,0,278360.0
28368,12,2020-09-26,17,0,278360.0
28379,12,2020-09-27,2,0,278360.0
28390,12,2020-09-28,48,0,278360.0
28401,12,2020-09-29,23,0,278360.0
28412,12,2020-09-30,32,0,278360.0
28423,12,2020-10-01,43,0,278360.0
28434,12,2020-10-02,26,0,278360.0
28445,12,2020-10-03,33,0,278360.0
28456,12,2020-10-04,2,0,278360.0
28467,12,2020-10-05,85,0,278360.0
28478,12,2020-10-06,55,0,278360.0
28489,12,2020-10-07,83,0,278360.0
28500,12,2020-10-08,90,0,278360.0
28511,12,2020-10-09,168,0,278360.0
28522,12,2020-10-10,32,0,278360.0
28533,12,2020-10-11,2,0,278360.0
28544,12,2020-10-12,217,0,278360.0
28555,12,2020-10-13,94,0,278360.0
28566,12,2020-10-14,144,0,278360.0
28577,12,2020-10-15,125,0,278360.0
28588,12,2020-10-16,151,0,278360.0
28599,12,2020-10-17,63,0,278360.0
28610,12,2020-10-18,6,0,278360.0
28621,12,2020-10-19,230,0,278360.0
28632,12,2020-10-20,189,0,278360.0
28643,12,2020-10-21,173,0,278360.0
28654,12,2020-10-22,219,0,278360.0
28665,12,2020-10-23,234,0,278360.0
28676,12,2020-10-24,71,0,278360.0
28687,12,2020-10-25,14,0,278360.0
28698,12,2020-10-26,276,0,278360.0
28709,12,2020-10-27,254,0,278360.0
28720,12,2020-10-28,218,0,278360.0
28731,12,2020-10-29,259,0,278360.0
28742,12,2020-10-30,307,0,278360.0
28753,12,2020-10-31,98,0,278360.0
28764,12,2020-11-01,8,0,278360.0
28775,12,2020-11-02,304,0,278360.0
28786,12,2020-11-03,192,0,278360.0
28797,12,2020-11-04,175,0,278360.0
28808,12,2020-11-05,200,0,278360.0
28819,12,2020-11-06,143,0,278360.0
28830,12,2020-11-07,74,0,278360.0
28841,12,2020-11-08,13,0,278360.0
28852,12,2020-11-09,176,0,278360.0
28863,12,2020-11-10,108,0,278360.0
28874,12,2020-11-11,8,0,278360.0
28885,12,2020-11-12,152,0,278360.0
28896,12,2020-11-13,90,0,278360.0
28907,12,2020-11-14,37,0,278360.0
28918,12,2020-11-15,5,0,278360.0
28929,12,2020-11-16,80,0,278360.0
28940,12,2020-11-17,57,0,278360.0
28951,12,2020-11-18,42,0,278360.0
28962,12,2020-11-19,67,0,278360.0
28973,12,2020-11-20,59,0,278360.0
28984,12,2020-11-21,20,0,278360.0
28995,12,2020-11-22,1,0,278360.0
29006,12,2020-11-23,48,0,278360.0
29017,12,2020-11-24,27,0,278360.0
29028,12,2020-11-25,44,0,278360.0
29039,12,2020-11-26,52,0,278360.0
29050,12,2020-11-27,73,0,278360.0
29061,12,2020-11-28,13,0,278360.0
29072,12,2020-11-29,4,0,278360.0
29083,12,2020-11-30,32,0,278360.0
29094,12,2020-12-01,32,0,278360.0
29105,12,2020-12-02,15,0,278360.0
29116,12,2020-12-03,29,0,278360.0
29127,12,2020-12-04,61,0,278360.0
29138,12,2020-12-05,11,0,278360.0
29149,12,2020-12-06,0,0,278360.0
29160,12,2020-12-07,26,0,278360.0
29171,12,2020-12-08,17,0,278360.0
29182,12,2020-12-09,18,0,278360.0
29193,12,2020-12-10,41,0,278360.0
29204,12,2020-12-11,32,0,278360.0
29215,12,2020-12-12,10,0,278360.0
29226,12,2020-12-13,0,0,278360.0
29237,12,2020-12-14,59,0,278360.0
29248,12,2020-12-15,17,0,278360.0
29259,12,2020-12-16,20,0,278360.0
29270,12,2020-12-17,78,0,278360.0
29281,12,2020-12-18,37,0,278360.0
29292,12,2020-12-19,16,0,278360.0
29303,12,2020-12-20,0,0,278360.0
29314,13,2020-05-13,63,0,2034469.0
29325,13,2020-05-14,50,0,2034469.0
29336,13,2020-05-15,48,0,2034469.0
29347,13,2020-05-16,13,0,2034469.0
29358,13,2020-05-17,3,0,2034469.0
29369,13,2020-05-18,61,0,2034469.0
29380,13,2020-05-19,32,0,2034469.0
29391,13,2020-05-20,46,0,2034469.0
29402,13,2020-05-21,7,0,2034469.0
29413,13,2020-05-22,33,0,2034469.0
29424,13,2020-05-23,8,0,2034469.0
29435,13,2020-05-24,1,0,2034469.0
29446,13,2020-05-25,24,0,2034469.0
29457,13,2020-05-26,26,0,2034469.0
29468,13,2020-05-27,22,0,2034469.0
29479,13,2020-05-28,35,0,2034469.0
29490,13,2020-05-29,12,0,2034469.0
29501,13,2020-05-30,9,0,2034469.0
29512,13,2020-05-31,21,0,2034469.0
29523,13,2020-06-01,6,0,2034469.0
29534,13,2020-06-02,25,0,2034469.0
29545,13,2020-06-03,36,0,2034469.0
29556,13,2020-06-04,65,0,2034469.0
29567,13,2020-06-05,32,0,2034469.0
29578,13,2020-06-06,17,0,2034469.0
29589,13,2020-06-07,4,0,2034469.0
29600,13,2020-06-08,32,0,2034469.0
29611,13,2020-06-09,35,0,2034469.0
29622,13,2020-06-10,27,0,2034469.0
29633,13,2020-06-11,77,0,2034469.0
29644,13,2020-06-12,24,0,2034469.0
29655,13,2020-06-13,4,0,2034469.0
29666,13,2020-06-14,3,0,2034469.0
29677,13,2020-06-15,33,0,2034469.0
29688,13,2020-06-16,21,0,2034469.0
29699,13,2020-06-17,16,0,2034469.0
29710,13,2020-06-18,19,0,2034469.0
29721,13,2020-06-19,8,0,2034469.0
29732,13,2020-06-20,1,0,2034469.0
29743,13,2020-06-21,4,0,2034469.0
29754,13,2020-06-22,6,0,2034469.0
29765,13,2020-06-23,14,0,2034469.0
29776,13,2020-06-24,11,0,2034469.0
29787,13,2020-06-25,7,0,2034469.0
29798,13,2020-06-26,12,0,2034469.0
29809,13,2020-06-27,8,0,2034469.0
29820,13,2020-06-28,1,0,2034469.0
29831,13,2020-06-29,27,0,2034469.0
29842,13,2020-06-30,11,0,2034469.0
29853,13,2020-07-01,6,0,2034469.0
29864,13,2020-07-02,15,0,2034469.0
29875,13,2020-07-03,24,0,2034469.0
29886,13,2020-07-04,9,0,2034469.0
29897,13,2020-07-05,1,0,2034469.0
29908,13,2020-07-06,22,0,2034469.0
29919,13,2020-07-07,19,0,2034469.0
29930,13,2020-07-08,46,0,2034469.0
29941,13,2020-07-09,55,0,2034469.0
29952,13,2020-07-10,23,0,2034469.0
29963,13,2020-07-11,9,0,2034469.0
29974,13,2020-07-12,4,0,2034469.0
29985,13,2020-07-13,47,0,2034469.0
29996,13,2020-07-14,4,0,2034469.0
30007,13,2020-07-15,36,0,2034469.0
30018,13,2020-07-16,22,0,2034469.0
30029,13,2020-07-17,19,0,2034469.0
30040,13,2020-07-18,15,0,2034469.0
30051,13,2020-07-19,5,0,2034469.0
30062,13,2020-07-20,38,0,2034469.0
30073,13,2020-07-21,37,0,2034469.0
30084,13,2020-07-22,47,0,2034469.0
30095,13,2020-07-23,35,0,2034469.0
30106,13,2020-07-24,40,0,2034469.0
30117,13,2020-07-25,20,0,2034469.0
30128,13,2020-07-26,6,0,2034469.0
30139,13,2020-07-27,77,0,2034469.0
30150,13,2020-07-28,65,0,2034469.0
30161,13,2020-07-29,94,0,2034469.0
30172,13,2020-07-30,114,0,2034469.0
30183,13,2020-07-31,112,0,2034469.0
30194,13,2020-08-01,41,0,2034469.0
30205,13,2020-08-02,11,0,2034469.0
30216,13,2020-08-03,184,0,2034469.0
30227,13,2020-08-04,169,0,2034469.0
30238,13,2020-08-05,174,0,2034469.0
30249,13,2020-08-06,173,0,2034469.0
30260,13,2020-08-07,197,0,2034469.0
30271,13,2020-08-08,74,0,2034469.0
30282,13,2020-08-09,13,0,2034469.0
30293,13,2020-08-10,323,0,2034469.0
30304,13,2020-08-11,242,0,2034469.0
30315,13,2020-08-12,288,0,2034469.0
30326,13,2020-08-13,354,0,2034469.0
30337,13,2020-08-14,477,0,2034469.0
30348,13,2020-08-15,52,0,2034469.0
30359,13,2020-08-16,52,0,2034469.0
30370,13,2020-08-17,645,0,2034469.0
30381,13,2020-08-18,462,0,2034469.0
30392,13,2020-08-19,596,0,2034469.0
30403,13,2020-08-20,532,0,2034469.0
30414,13,2020-08-21,556,0,2034469.0
30425,13,2020-08-22,205,0,2034469.0
30436,13,2020-08-23,80,0,2034469.0
30447,13,2020-08-24,830,0,2034469.0
30458,13,2020-08-25,708,0,2034469.0
30469,13,2020-08-26,652,0,2034469.0
30480,13,2020-08-27,654,0,2034469.0
30491,13,2020-08-28,691,0,2034469.0
30502,13,2020-08-29,312,0,2034469.0
30513,13,2020-08-30,82,0,2034469.0
30524,13,2020-08-31,924,0,2034469.0
30535,13,2020-09-01,762,0,2034469.0
30546,13,2020-09-02,760,0,2034469.0
30557,13,2020-09-03,802,0,2034469.0
30568,13,2020-09-04,851,0,2034469.0
30579,13,2020-09-05,236,0,2034469.0
30590,13,2020-09-06,100,0,2034469.0
30601,13,2020-09-07,988,0,2034469.0
30612,13,2020-09-08,860,0,2034469.0
30623,13,2020-09-09,846,0,2034469.0
30634,13,2020-09-10,825,0,2034469.0
30645,13,2020-09-11,807,0,2034469.0
30656,13,2020-09-12,368,0,2034469.0
30667,13,2020-09-13,154,0,2034469.0
30678,13,2020-09-14,979,0,2034469.0
30689,13,2020-09-15,896,0,2034469.0
30700,13,2020-09-16,824,0,2034469.0
30711,13,2020-09-17,797,0,2034469.0
30722,13,2020-09-18,764,0,2034469.0
30733,13,2020-09-19,274,0,2034469.0
30744,13,2020-09-20,86,0,2034469.0
30755,13,2020-09-21,1007,0,2034469.0
30766,13,2020-09-22,705,0,2034469.0
30777,13,2020-09-23,721,0,2034469.0
30788,13,2020-09-24,725,0,2034469.0
30799,13,2020-09-25,677,0,2034469.0
30810,13,2020-09-26,162,0,2034469.0
30821,13,2020-09-27,62,0,2034469.0
30832,13,2020-09-28,759,0,2034469.0
30843,13,2020-09-29,682,0,2034469.0
30854,13,2020-09-30,698,0,2034469.0
30865,13,2020-10-01,740,0,2034469.0
30876,13,2020-10-02,852,0,2034469.0
30887,13,2020-10-03,193,0,2034469.0
30898,13,2020-10-04,67,0,2034469.0
30909,13,2020-10-05,1018,0,2034469.0
30920,13,2020-10-06,866,0,2034469.0
30931,13,2020-10-07,802,0,2034469.0
30942,13,2020-10-08,826,0,2034469.0
30953,13,2020-10-09,984,0,2034469.0
30964,13,2020-10-10,262,0,2034469.0
30975,13,2020-10-11,82,0,2034469.0
30986,13,2020-10-12,1215,0,2034469.0
30997,13,2020-10-13,1134,0,2034469.0
31008,13,2020-10-14,1071,0,2034469.0
31019,13,2020-10-15,1245,0,2034469.0
31030,13,2020-10-16,1357,0,2034469.0
31041,13,2020-10-17,388,0,2034469.0
31052,13,2020-10-18,132,0,2034469.0
31063,13,2020-10-19,2128,0,2034469.0
31074,13,2020-10-20,2008,0,2034469.0
31085,13,2020-10-21,1973,0,2034469.0
31096,13,2020-10-22,2179,0,2034469.0
31107,13,2020-10-23,2253,0,2034469.0
31118,13,2020-10-24,671,0,2034469.0
31129,13,2020-10-25,223,0,2034469.0
31140,13,2020-10-26,2818,0,2034469.0
31151,13,2020-10-27,2272,0,2034469.0
31162,13,2020-10-28,2184,0,2034469.0
31173,13,2020-10-29,2049,0,2034469.0
31184,13,2020-10-30,2158,0,2034469.0
31195,13,2020-10-31,618,0,2034469.0
31206,13,2020-11-01,202,0,2034469.0
31217,13,2020-11-02,2650,0,2034469.0
31228,13,2020-11-03,2196,0,2034469.0
31239,13,2020-11-04,1811,0,2034469.0
31250,13,2020-11-05,1554,0,2034469.0
31261,13,2020-11-06,1424,0,2034469.0
31272,13,2020-11-07,370,0,2034469.0
31283,13,2020-11-08,163,0,2034469.0
31294,13,2020-11-09,1735,0,2034469.0
31305,13,2020-11-10,1266,0,2034469.0
31316,13,2020-11-11,190,0,2034469.0
31327,13,2020-11-12,1211,0,2034469.0
31338,13,2020-11-13,1056,0,2034469.0
31349,13,2020-11-14,211,0,2034469.0
31360,13,2020-11-15,81,0,2034469.0
31371,13,2020-11-16,1135,0,2034469.0
31382,13,2020-11-17,1035,0,2034469.0
31393,13,2020-11-18,601,0,2034469.0
31404,13,2020-11-19,613,0,2034469.0
31415,13,2020-11-20,553,0,2034469.0
31426,13,2020-11-21,188,0,2034469.0
31437,13,2020-11-22,66,0,2034469.0
31448,13,2020-11-23,637,0,2034469.0
31459,13,2020-11-24,555,0,2034469.0
31470,13,2020-11-25,499,0,2034469.0
31481,13,2020-11-26,441,0,2034469.0
31492,13,2020-11-27,527,0,2034469.0
31503,13,2020-11-28,218,0,2034469.0
31514,13,2020-11-29,52,0,2034469.0
31525,13,2020-11-30,653,0,2034469.0
31536,13,2020-12-01,467,0,2034469.0
31547,13,2020-12-02,433,0,2034469.0
31558,13,2020-12-03,387,0,2034469.0
31569,13,2020-12-04,355,0,2034469.0
31580,13,2020-12-05,293,0,2034469.0
31591,13,2020-12-06,75,0,2034469.0
31602,13,2020-12-07,624,0,2034469.0
31613,13,2020-12-08,426,0,2034469.0
31624,13,2020-12-09,426,0,2034469.0
31635,13,2020-12-10,420,0,2034469.0
31646,13,2020-12-11,526,0,2034469.0
31657,13,2020-12-12,268,0,2034469.0
31668,13,2020-12-13,97,0,2034469.0
31679,13,2020-12-14,768,0,2034469.0
31690,13,2020-12-15,565,0,2034469.0
31701,13,2020-12-16,525,0,2034469.0
31712,13,2020-12-17,544,0,2034469.0
31723,13,2020-12-18,679,0,2034469.0
31734,13,2020-12-19,335,0,2034469.0
31745,13,2020-12-20,113,0,2034469.0
31756,14,2020-05-13,3,0,691453.0
31767,14,2020-05-14,7,0,691453.0
31778,14,2020-05-15,3,0,691453.0
31789,14,2020-05-16,1,0,691453.0
31800,14,2020-05-17,5,0,691453.0
31811,14,2020-05-18,2,0,691453.0
31822,14,2020-05-19,3,0,691453.0
31833,14,2020-05-20,0,0,691453.0
31844,14,2020-05-21,0,0,691453.0
31855,14,2020-05-22,1,0,691453.0
31866,14,2020-05-23,3,0,691453.0
31877,14,2020-05-24,0,0,691453.0
31888,14,2020-05-25,1,0,691453.0
31899,14,2020-05-26,2,0,691453.0
31910,14,2020-05-27,1,0,691453.0
31921,14,2020-05-28,1,0,691453.0
31932,14,2020-05-29,3,0,691453.0
31943,14,2020-05-30,1,0,691453.0
31954,14,2020-05-31,1,0,691453.0
31965,14,2020-06-01,1,0,691453.0
31976,14,2020-06-02,1,0,691453.0
31987,14,2020-06-03,2,0,691453.0
31998,14,2020-06-04,0,0,691453.0
32009,14,2020-06-05,1,0,691453.0
32020,14,2020-06-06,0,0,691453.0
32031,14,2020-06-07,0,0,691453.0
32042,14,2020-06-08,1,0,691453.0
32053,14,2020-06-09,0,0,691453.0
32064,14,2020-06-10,2,0,691453.0
32075,14,2020-06-11,0,0,691453.0
32086,14,2020-06-12,0,0,691453.0
32097,14,2020-06-13,1,0,691453.0
32108,14,2020-06-14,0,0,691453.0
32119,14,2020-06-15,0,0,691453.0
32130,14,2020-06-16,2,0,691453.0
32141,14,2020-06-17,1,0,691453.0
32152,14,2020-06-18,1,0,691453.0
32163,14,2020-06-19,1,0,691453.0
32174,14,2020-06-20,2,0,691453.0
32185,14,2020-06-21,0,0,691453.0
32196,14,2020-06-22,1,0,691453.0
32207,14,2020-06-23,5,0,691453.0
32218,14,2020-06-24,1,0,691453.0
32229,14,2020-06-25,0,0,691453.0
32240,14,2020-06-26,0,0,691453.0
32251,14,2020-06-27,1,0,691453.0
32262,14,2020-06-28,0,0,691453.0
32273,14,2020-06-29,2,0,691453.0
32284,14,2020-06-30,1,0,691453.0
32295,14,2020-07-01,3,0,691453.0
32306,14,2020-07-02,2,0,691453.0
32317,14,2020-07-03,1,0,691453.0
32328,14,2020-07-04,2,0,691453.0
32339,14,2020-07-05,0,0,691453.0
32350,14,2020-07-06,2,0,691453.0
32361,14,2020-07-07,7,0,691453.0
32372,14,2020-07-08,3,0,691453.0
32383,14,2020-07-09,3,0,691453.0
32394,14,2020-07-10,3,0,691453.0
32405,14,2020-07-11,1,0,691453.0
32416,14,2020-07-12,0,0,691453.0
32427,14,2020-07-13,5,0,691453.0
32438,14,2020-07-14,2,0,691453.0
32449,14,2020-07-15,4,0,691453.0
32460,14,2020-07-16,12,0,691453.0
32471,14,2020-07-17,7,0,691453.0
32482,14,2020-07-18,3,0,691453.0
32493,14,2020-07-19,0,0,691453.0
32504,14,2020-07-20,11,0,691453.0
32515,14,2020-07-21,7,0,691453.0
32526,14,2020-07-22,6,0,691453.0
32537,14,2020-07-23,6,0,691453.0
32548,14,2020-07-24,1,0,691453.0
32559,14,2020-07-25,4,0,691453.0
32570,14,2020-07-26,1,0,691453.0
32581,14,2020-07-27,5,0,691453.0
32592,14,2020-07-28,5,0,691453.0
32603,14,2020-07-29,2,0,691453.0
32614,14,2020-07-30,4,0,691453.0
32625,14,2020-07-31,6,0,691453.0
32636,14,2020-08-01,3,0,691453.0
32647,14,2020-08-02,0,0,691453.0
32658,14,2020-08-03,2,0,691453.0
32669,14,2020-08-04,3,0,691453.0
32680,14,2020-08-05,6,0,691453.0
32691,14,2020-08-06,2,0,691453.0
32702,14,2020-08-07,5,0,691453.0
32713,14,2020-08-08,8,0,691453.0
32724,14,2020-08-09,5,0,691453.0
32735,14,2020-08-10,8,0,691453.0
32746,14,2020-08-11,8,0,691453.0
32757,14,2020-08-12,9,0,691453.0
32768,14,2020-08-13,7,0,691453.0
32779,14,2020-08-14,13,0,691453.0
32790,14,2020-08-15,9,0,691453.0
32801,14,2020-08-16,2,0,691453.0
32812,14,2020-08-17,13,0,691453.0
32823,14,2020-08-18,14,0,691453.0
32834,14,2020-08-19,12,0,691453.0
32845,14,2020-08-20,15,0,691453.0
32856,14,2020-08-21,15,0,691453.0
32867,14,2020-08-22,13,0,691453.0
32878,14,2020-08-23,4,0,691453.0
32889,14,2020-08-24,12,0,691453.0
32900,14,2020-08-25,15,0,691453.0
32911,14,2020-08-26,24,0,691453.0
32922,14,2020-08-27,27,0,691453.0
32933,14,2020-08-28,23,0,691453.0
32944,14,2020-08-29,28,0,691453.0
32955,14,2020-08-30,13,0,691453.0
32966,14,2020-08-31,21,0,691453.0
32977,14,2020-09-01,38,0,691453.0
32988,14,2020-09-02,24,0,691453.0
32999,14,2020-09-03,44,0,691453.0
33010,14,2020-09-04,38,0,691453.0
33021,14,2020-09-05,17,0,691453.0
33032,14,2020-09-06,41,0,691453.0
33043,14,2020-09-07,66,0,691453.0
33054,14,2020-09-08,60,0,691453.0
33065,14,2020-09-09,92,0,691453.0
33076,14,2020-09-10,90,0,691453.0
33087,14,2020-09-11,76,0,691453.0
33098,14,2020-09-12,57,0,691453.0
33109,14,2020-09-13,32,0,691453.0
33120,14,2020-09-14,104,0,691453.0
33131,14,2020-09-15,77,0,691453.0
33142,14,2020-09-16,80,0,691453.0
33153,14,2020-09-17,57,0,691453.0
33164,14,2020-09-18,74,0,691453.0
33175,14,2020-09-19,42,0,691453.0
33186,14,2020-09-20,11,0,691453.0
33197,14,2020-09-21,77,0,691453.0
33208,14,2020-09-22,90,0,691453.0
33219,14,2020-09-23,66,0,691453.0
33230,14,2020-09-24,79,0,691453.0
33241,14,2020-09-25,99,0,691453.0
33252,14,2020-09-26,33,0,691453.0
33263,14,2020-09-27,19,0,691453.0
33274,14,2020-09-28,89,0,691453.0
33285,14,2020-09-29,108,0,691453.0
33296,14,2020-09-30,80,0,691453.0
33307,14,2020-10-01,111,0,691453.0
33318,14,2020-10-02,150,0,691453.0
33329,14,2020-10-03,79,0,691453.0
33340,14,2020-10-04,25,0,691453.0
33351,14,2020-10-05,188,0,691453.0
33362,14,2020-10-06,143,0,691453.0
33373,14,2020-10-07,160,0,691453.0
33384,14,2020-10-08,201,0,691453.0
33395,14,2020-10-09,198,0,691453.0
33406,14,2020-10-10,88,0,691453.0
33417,14,2020-10-11,58,0,691453.0
33428,14,2020-10-12,239,0,691453.0
33439,14,2020-10-13,248,0,691453.0
33450,14,2020-10-14,234,0,691453.0
33461,14,2020-10-15,238,0,691453.0
33472,14,2020-10-16,254,0,691453.0
33483,14,2020-10-17,155,0,691453.0
33494,14,2020-10-18,56,0,691453.0
33505,14,2020-10-19,420,0,691453.0
33516,14,2020-10-20,303,0,691453.0
33527,14,2020-10-21,371,0,691453.0
33538,14,2020-10-22,386,0,691453.0
33549,14,2020-10-23,425,0,691453.0
33560,14,2020-10-24,208,0,691453.0
33571,14,2020-10-25,80,0,691453.0
33582,14,2020-10-26,495,0,691453.0
33593,14,2020-10-27,483,0,691453.0
33604,14,2020-10-28,471,0,691453.0
33615,14,2020-10-29,410,0,691453.0
33626,14,2020-10-30,439,0,691453.0
33637,14,2020-10-31,273,0,691453.0
33648,14,2020-11-01,95,0,691453.0
33659,14,2020-11-02,424,0,691453.0
33670,14,2020-11-03,415,0,691453.0
33681,14,2020-11-04,301,0,691453.0
33692,14,2020-11-05,283,0,691453.0
33703,14,2020-11-06,260,0,691453.0
33714,14,2020-11-07,146,0,691453.0
33725,14,2020-11-08,65,0,691453.0
33736,14,2020-11-09,276,0,691453.0
33747,14,2020-11-10,242,0,691453.0
33758,14,2020-11-11,60,0,691453.0
33769,14,2020-11-12,254,0,691453.0
33780,14,2020-11-13,209,0,691453.0
33791,14,2020-11-14,94,0,691453.0
33802,14,2020-11-15,36,0,691453.0
33813,14,2020-11-16,217,0,691453.0
33824,14,2020-11-17,162,0,691453.0
33835,14,2020-11-18,109,0,691453.0
33846,14,2020-11-19,95,0,691453.0
33857,14,2020-11-20,126,0,691453.0
33868,14,2020-11-21,62,0,691453.0
33879,14,2020-11-22,19,0,691453.0
33890,14,2020-11-23,109,0,691453.0
33901,14,2020-11-24,80,0,691453.0
33912,14,2020-11-25,80,0,691453.0
33923,14,2020-11-26,80,0,691453.0
33934,14,2020-11-27,89,0,691453.0
33945,14,2020-11-28,31,0,691453.0
33956,14,2020-11-29,7,0,691453.0
33967,14,2020-11-30,98,0,691453.0
33978,14,2020-12-01,67,0,691453.0
33989,14,2020-12-02,69,0,691453.0
34000,14,2020-12-03,70,0,691453.0
34011,14,2020-12-04,72,0,691453.0
34022,14,2020-12-05,50,0,691453.0
34033,14,2020-12-06,16,0,691453.0
34044,14,2020-12-07,131,0,691453.0
34055,14,2020-12-08,75,0,691453.0
34066,14,2020-12-09,75,0,691453.0
34077,14,2020-12-10,120,0,691453.0
34088,14,2020-12-11,72,0,691453.0
34099,14,2020-12-12,62,0,691453.0
34110,14,2020-12-13,28,0,691453.0
34121,14,2020-12-14,125,0,691453.0
34132,14,2020-12-15,78,0,691453.0
34143,14,2020-12-16,81,0,691453.0
34154,14,2020-12-17,102,0,691453.0
34165,14,2020-12-18,102,0,691453.0
34176,14,2020-12-19,75,0,691453.0
34187,14,2020-12-20,38,0,691453.0
34198,15,2020-05-13,0,0,142811.0
34209,15,2020-05-14,2,0,142811.0
34220,15,2020-05-15,0,0,142811.0
34231,15,2020-05-16,0,0,142811.0
34242,15,2020-05-17,0,0,142811.0
34253,15,2020-05-18,3,0,142811.0
34264,15,2020-05-19,0,0,142811.0
34275,15,2020-05-20,0,0,142811.0
34286,15,2020-05-21,0,0,142811.0
34297,15,2020-05-22,2,0,142811.0
34308,15,2020-05-23,0,0,142811.0
34319,15,2020-05-24,0,0,142811.0
34330,15,2020-05-25,0,0,142811.0
34341,15,2020-05-26,0,0,142811.0
34352,15,2020-05-27,1,0,142811.0
34363,15,2020-05-28,0,0,142811.0
34374,15,2020-05-29,0,0,142811.0
34385,15,2020-05-30,0,0,142811.0
34396,15,2020-05-31,0,0,142811.0
34407,15,2020-06-01,0,0,142811.0
34418,15,2020-06-02,1,0,142811.0
34429,15,2020-06-03,0,0,142811.0
34440,15,2020-06-04,0,0,142811.0
34451,15,2020-06-05,0,0,142811.0
34462,15,2020-06-06,1,0,142811.0
34473,15,2020-06-07,0,0,142811.0
34484,15,2020-06-08,1,0,142811.0
34495,15,2020-06-09,0,0,142811.0
34506,15,2020-06-10,0,0,142811.0
34517,15,2020-06-11,1,0,142811.0
34528,15,2020-06-12,0,0,142811.0
34539,15,2020-06-13,0,0,142811.0
34550,15,2020-06-14,0,0,142811.0
34561,15,2020-06-15,0,0,142811.0
34572,15,2020-06-16,0,0,142811.0
34583,15,2020-06-17,1,0,142811.0
34594,15,2020-06-18,0,0,142811.0
34605,15,2020-06-19,0,0,142811.0
34616,15,2020-06-20,1,0,142811.0
34627,15,2020-06-21,0,0,142811.0
34638,15,2020-06-22,0,0,142811.0
34649,15,2020-06-23,0,0,142811.0
34660,15,2020-06-24,0,0,142811.0
34671,15,2020-06-25,0,0,142811.0
