,dep,jour,P,cl_age90
54295,28,2020-08-20,19,0
54306,28,2020-08-21,19,0
54317,28,2020-08-22,5,0
54328,28,2020-08-23,1,0
54339,28,2020-08-24,25,0
54350,28,2020-08-25,19,0
54361,28,2020-08-26,16,0
54372,28,2020-08-27,29,0
54383,28,2020-08-28,16,0
54394,28,2020-08-29,5,0
54405,28,2020-08-30,2,0
54416,28,2020-08-31,26,0
54427,28,2020-09-01,28,0
54438,28,2020-09-02,25,0
54449,28,2020-09-03,37,0
54460,28,2020-09-04,28,0
54471,28,2020-09-05,14,0
54482,28,2020-09-06,3,0
54493,28,2020-09-07,49,0
54504,28,2020-09-08,74,0
54515,28,2020-09-09,27,0
54526,28,2020-09-10,39,0
54537,28,2020-09-11,33,0
54548,28,2020-09-12,10,0
54559,28,2020-09-13,3,0
54570,28,2020-09-14,42,0
54581,28,2020-09-15,36,0
54592,28,2020-09-16,46,0
54603,28,2020-09-17,43,0
54614,28,2020-09-18,32,0
54625,28,2020-09-19,15,0
54636,28,2020-09-20,1,0
54647,28,2020-09-21,49,0
54658,28,2020-09-22,40,0
54669,28,2020-09-23,39,0
54680,28,2020-09-24,52,0
54691,28,2020-09-25,31,0
54702,28,2020-09-26,8,0
54713,28,2020-09-27,3,0
54724,28,2020-09-28,42,0
54735,28,2020-09-29,49,0
54746,28,2020-09-30,27,0
54757,28,2020-10-01,34,0
54768,28,2020-10-02,55,0
54779,28,2020-10-03,15,0
54790,28,2020-10-04,2,0
54801,28,2020-10-05,67,0
54812,28,2020-10-06,68,0
54823,28,2020-10-07,39,0
54834,28,2020-10-08,71,0
54845,28,2020-10-09,78,0
54856,28,2020-10-10,42,0
54867,28,2020-10-11,5,0
54878,28,2020-10-12,90,0
54889,28,2020-10-13,105,0
54900,28,2020-10-14,84,0
54911,28,2020-10-15,98,0
54922,28,2020-10-16,97,0
54933,28,2020-10-17,88,0
54944,28,2020-10-18,24,0
54955,28,2020-10-19,95,0
54966,28,2020-10-20,165,0
54977,28,2020-10-21,209,0
54988,28,2020-10-22,165,0
54999,28,2020-10-23,232,0
55010,28,2020-10-24,169,0
55021,28,2020-10-25,41,0
55032,28,2020-10-26,255,0
55043,28,2020-10-27,300,0
55054,28,2020-10-28,249,0
55065,28,2020-10-29,254,0
55076,28,2020-10-30,202,0
55087,28,2020-10-31,112,0
55098,28,2020-11-01,64,0
55109,28,2020-11-02,224,0
55120,28,2020-11-03,292,0
55131,28,2020-11-04,238,0
55142,28,2020-11-05,229,0
55153,28,2020-11-06,203,0
55164,28,2020-11-07,94,0
55175,28,2020-11-08,23,0
55186,28,2020-11-09,190,0
55197,28,2020-11-10,209,0
55208,28,2020-11-11,65,0
55219,28,2020-11-12,103,0
55230,28,2020-11-13,135,0
55241,28,2020-11-14,83,0
55252,29,2020-05-13,2,0
55263,29,2020-05-14,1,0
55274,29,2020-05-15,2,0
55285,29,2020-05-16,2,0
55296,29,2020-05-17,0,0
55307,29,2020-05-18,0,0
55318,29,2020-05-19,1,0
55329,29,2020-05-20,2,0
55340,29,2020-05-21,2,0
55351,29,2020-05-22,4,0
55362,29,2020-05-23,0,0
55373,29,2020-05-24,1,0
55384,29,2020-05-25,2,0
55395,29,2020-05-26,1,0
55406,29,2020-05-27,1,0
55417,29,2020-05-28,3,0
55428,29,2020-05-29,0,0
55439,29,2020-05-30,0,0
55450,29,2020-05-31,0,0
55461,29,2020-06-01,0,0
55472,29,2020-06-02,1,0
55483,29,2020-06-03,1,0
55494,29,2020-06-04,0,0
55505,29,2020-06-05,1,0
55516,29,2020-06-06,0,0
55527,29,2020-06-07,0,0
55538,29,2020-06-08,3,0
55549,29,2020-06-09,2,0
55560,29,2020-06-10,0,0
55571,29,2020-06-11,0,0
55582,29,2020-06-12,2,0
55593,29,2020-06-13,0,0
55604,29,2020-06-14,0,0
55615,29,2020-06-15,0,0
55626,29,2020-06-16,0,0
55637,29,2020-06-17,0,0
55648,29,2020-06-18,1,0
55659,29,2020-06-19,0,0
55670,29,2020-06-20,0,0
55681,29,2020-06-21,0,0
55692,29,2020-06-22,1,0
55703,29,2020-06-23,1,0
55714,29,2020-06-24,0,0
55725,29,2020-06-25,0,0
55736,29,2020-06-26,1,0
55747,29,2020-06-27,0,0
55758,29,2020-06-28,0,0
55769,29,2020-06-29,0,0
55780,29,2020-06-30,5,0
55791,29,2020-07-01,0,0
55802,29,2020-07-02,0,0
55813,29,2020-07-03,7,0
55824,29,2020-07-04,1,0
55835,29,2020-07-05,0,0
55846,29,2020-07-06,2,0
55857,29,2020-07-07,1,0
55868,29,2020-07-08,9,0
55879,29,2020-07-09,3,0
55890,29,2020-07-10,31,0
55901,29,2020-07-11,5,0
55912,29,2020-07-12,0,0
55923,29,2020-07-13,34,0
55934,29,2020-07-14,0,0
55945,29,2020-07-15,52,0
55956,29,2020-07-16,40,0
55967,29,2020-07-17,13,0
55978,29,2020-07-18,2,0
55989,29,2020-07-19,0,0
56000,29,2020-07-20,3,0
56011,29,2020-07-21,2,0
56022,29,2020-07-22,6,0
56033,29,2020-07-23,7,0
56044,29,2020-07-24,5,0
56055,29,2020-07-25,1,0
56066,29,2020-07-26,1,0
56077,29,2020-07-27,7,0
56088,29,2020-07-28,9,0
56099,29,2020-07-29,2,0
56110,29,2020-07-30,4,0
56121,29,2020-07-31,4,0
56132,29,2020-08-01,2,0
56143,29,2020-08-02,2,0
56154,29,2020-08-03,17,0
56165,29,2020-08-04,14,0
56176,29,2020-08-05,20,0
56187,29,2020-08-06,11,0
56198,29,2020-08-07,20,0
56209,29,2020-08-08,6,0
56220,29,2020-08-09,3,0
56231,29,2020-08-10,18,0
56242,29,2020-08-11,16,0
56253,29,2020-08-12,12,0
56264,29,2020-08-13,31,0
56275,29,2020-08-14,51,0
56286,29,2020-08-15,0,0
56297,29,2020-08-16,0,0
56308,29,2020-08-17,28,0
56319,29,2020-08-18,35,0
56330,29,2020-08-19,28,0
56341,29,2020-08-20,28,0
56352,29,2020-08-21,18,0
56363,29,2020-08-22,9,0
56374,29,2020-08-23,4,0
56385,29,2020-08-24,38,0
56396,29,2020-08-25,36,0
56407,29,2020-08-26,26,0
56418,29,2020-08-27,33,0
56429,29,2020-08-28,27,0
56440,29,2020-08-29,12,0
56451,29,2020-08-30,4,0
56462,29,2020-08-31,40,0
56473,29,2020-09-01,19,0
56484,29,2020-09-02,40,0
56495,29,2020-09-03,33,0
56506,29,2020-09-04,49,0
56517,29,2020-09-05,26,0
56528,29,2020-09-06,10,0
56539,29,2020-09-07,22,0
56550,29,2020-09-08,33,0
56561,29,2020-09-09,55,0
56572,29,2020-09-10,42,0
56583,29,2020-09-11,31,0
56594,29,2020-09-12,11,0
56605,29,2020-09-13,1,0
56616,29,2020-09-14,46,0
56627,29,2020-09-15,63,0
56638,29,2020-09-16,48,0
56649,29,2020-09-17,54,0
56660,29,2020-09-18,53,0
56671,29,2020-09-19,22,0
56682,29,2020-09-20,12,0
56693,29,2020-09-21,55,0
56704,29,2020-09-22,55,0
56715,29,2020-09-23,62,0
56726,29,2020-09-24,46,0
56737,29,2020-09-25,56,0
56748,29,2020-09-26,16,0
56759,29,2020-09-27,6,0
56770,29,2020-09-28,56,0
56781,29,2020-09-29,35,0
56792,29,2020-09-30,54,0
56803,29,2020-10-01,64,0
56814,29,2020-10-02,54,0
56825,29,2020-10-03,34,0
56836,29,2020-10-04,23,0
56847,29,2020-10-05,75,0
56858,29,2020-10-06,92,0
56869,29,2020-10-07,75,0
56880,29,2020-10-08,78,0
56891,29,2020-10-09,111,0
56902,29,2020-10-10,45,0
56913,29,2020-10-11,17,0
56924,29,2020-10-12,139,0
56935,29,2020-10-13,95,0
56946,29,2020-10-14,111,0
56957,29,2020-10-15,146,0
56968,29,2020-10-16,143,0
56979,29,2020-10-17,71,0
56990,29,2020-10-18,40,0
57001,29,2020-10-19,185,0
57012,29,2020-10-20,196,0
57023,29,2020-10-21,204,0
57034,29,2020-10-22,219,0
57045,29,2020-10-23,298,0
57056,29,2020-10-24,88,0
57067,29,2020-10-25,55,0
57078,29,2020-10-26,333,0
57089,29,2020-10-27,285,0
57100,29,2020-10-28,310,0
57111,29,2020-10-29,275,0
57122,29,2020-10-30,314,0
57133,29,2020-10-31,133,0
57144,29,2020-11-01,51,0
57155,29,2020-11-02,428,0
57166,29,2020-11-03,290,0
57177,29,2020-11-04,248,0
57188,29,2020-11-05,221,0
57199,29,2020-11-06,225,0
57210,29,2020-11-07,78,0
57221,29,2020-11-08,18,0
57232,29,2020-11-09,241,0
57243,29,2020-11-10,156,0
57254,29,2020-11-11,32,0
57265,29,2020-11-12,142,0
57276,29,2020-11-13,92,0
57287,29,2020-11-14,50,0
57298,2A,2020-05-13,4,0
57309,2A,2020-05-14,2,0
57320,2A,2020-05-15,1,0
57331,2A,2020-05-16,0,0
57342,2A,2020-05-17,0,0
57353,2A,2020-05-18,0,0
57364,2A,2020-05-19,3,0
57375,2A,2020-05-20,1,0
57386,2A,2020-05-21,0,0
57397,2A,2020-05-22,0,0
57408,2A,2020-05-23,2,0
57419,2A,2020-05-24,0,0
57430,2A,2020-05-25,1,0
57441,2A,2020-05-26,1,0
57452,2A,2020-05-27,0,0
57463,2A,2020-05-28,3,0
57474,2A,2020-05-29,1,0
57485,2A,2020-05-30,0,0
57496,2A,2020-05-31,0,0
57507,2A,2020-06-01,0,0
57518,2A,2020-06-02,0,0
57529,2A,2020-06-03,1,0
57540,2A,2020-06-04,1,0
57551,2A,2020-06-05,2,0
57562,2A,2020-06-06,1,0
57573,2A,2020-06-07,0,0
57584,2A,2020-06-08,1,0
57595,2A,2020-06-09,0,0
57606,2A,2020-06-10,0,0
57617,2A,2020-06-11,0,0
57628,2A,2020-06-12,0,0
57639,2A,2020-06-13,0,0
57650,2A,2020-06-14,0,0
57661,2A,2020-06-15,1,0
57672,2A,2020-06-16,2,0
57683,2A,2020-06-17,0,0
57694,2A,2020-06-18,0,0
57705,2A,2020-06-19,0,0
57716,2A,2020-06-20,0,0
57727,2A,2020-06-21,0,0
57738,2A,2020-06-22,1,0
57749,2A,2020-06-23,0,0
57760,2A,2020-06-24,1,0
57771,2A,2020-06-25,0,0
57782,2A,2020-06-26,1,0
57793,2A,2020-06-27,0,0
57804,2A,2020-06-28,0,0
57815,2A,2020-06-29,1,0
57826,2A,2020-06-30,0,0
57837,2A,2020-07-01,2,0
57848,2A,2020-07-02,1,0
57859,2A,2020-07-03,0,0
57870,2A,2020-07-04,0,0
57881,2A,2020-07-05,0,0
57892,2A,2020-07-06,1,0
57903,2A,2020-07-07,0,0
57914,2A,2020-07-08,0,0
57925,2A,2020-07-09,0,0
57936,2A,2020-07-10,1,0
57947,2A,2020-07-11,1,0
57958,2A,2020-07-12,0,0
57969,2A,2020-07-13,4,0
57980,2A,2020-07-14,2,0
57991,2A,2020-07-15,0,0
58002,2A,2020-07-16,0,0
58013,2A,2020-07-17,1,0
58024,2A,2020-07-18,1,0
58035,2A,2020-07-19,0,0
58046,2A,2020-07-20,0,0
58057,2A,2020-07-21,0,0
58068,2A,2020-07-22,0,0
58079,2A,2020-07-23,0,0
58090,2A,2020-07-24,0,0
58101,2A,2020-07-25,1,0
58112,2A,2020-07-26,0,0
58123,2A,2020-07-27,0,0
58134,2A,2020-07-28,0,0
58145,2A,2020-07-29,0,0
58156,2A,2020-07-30,0,0
58167,2A,2020-07-31,0,0
58178,2A,2020-08-01,0,0
58189,2A,2020-08-02,0,0
58200,2A,2020-08-03,2,0
58211,2A,2020-08-04,2,0
58222,2A,2020-08-05,1,0
58233,2A,2020-08-06,4,0
58244,2A,2020-08-07,1,0
58255,2A,2020-08-08,0,0
58266,2A,2020-08-09,1,0
58277,2A,2020-08-10,2,0
58288,2A,2020-08-11,0,0
58299,2A,2020-08-12,2,0
58310,2A,2020-08-13,0,0
58321,2A,2020-08-14,1,0
58332,2A,2020-08-15,0,0
58343,2A,2020-08-16,0,0
58354,2A,2020-08-17,5,0
58365,2A,2020-08-18,4,0
58376,2A,2020-08-19,4,0
58387,2A,2020-08-20,3,0
58398,2A,2020-08-21,3,0
58409,2A,2020-08-22,5,0
58420,2A,2020-08-23,0,0
58431,2A,2020-08-24,20,0
58442,2A,2020-08-25,14,0
58453,2A,2020-08-26,22,0
58464,2A,2020-08-27,22,0
58475,2A,2020-08-28,23,0
58486,2A,2020-08-29,10,0
58497,2A,2020-08-30,2,0
58508,2A,2020-08-31,32,0
58519,2A,2020-09-01,43,0
58530,2A,2020-09-02,27,0
58541,2A,2020-09-03,37,0
58552,2A,2020-09-04,21,0
58563,2A,2020-09-05,12,0
58574,2A,2020-09-06,1,0
58585,2A,2020-09-07,35,0
58596,2A,2020-09-08,23,0
58607,2A,2020-09-09,25,0
58618,2A,2020-09-10,21,0
58629,2A,2020-09-11,20,0
58640,2A,2020-09-12,17,0
58651,2A,2020-09-13,2,0
58662,2A,2020-09-14,16,0
58673,2A,2020-09-15,17,0
58684,2A,2020-09-16,26,0
58695,2A,2020-09-17,18,0
58706,2A,2020-09-18,20,0
58717,2A,2020-09-19,8,0
58728,2A,2020-09-20,3,0
58739,2A,2020-09-21,40,0
58750,2A,2020-09-22,19,0
58761,2A,2020-09-23,13,0
58772,2A,2020-09-24,34,0
58783,2A,2020-09-25,14,0
58794,2A,2020-09-26,1,0
58805,2A,2020-09-27,1,0
58816,2A,2020-09-28,15,0
58827,2A,2020-09-29,13,0
58838,2A,2020-09-30,7,0
58849,2A,2020-10-01,14,0
58860,2A,2020-10-02,19,0
58871,2A,2020-10-03,2,0
58882,2A,2020-10-04,0,0
58893,2A,2020-10-05,23,0
58904,2A,2020-10-06,32,0
58915,2A,2020-10-07,18,0
58926,2A,2020-10-08,20,0
58937,2A,2020-10-09,28,0
58948,2A,2020-10-10,12,0
58959,2A,2020-10-11,2,0
58970,2A,2020-10-12,52,0
58981,2A,2020-10-13,59,0
58992,2A,2020-10-14,71,0
59003,2A,2020-10-15,73,0
59014,2A,2020-10-16,55,0
59025,2A,2020-10-17,21,0
59036,2A,2020-10-18,1,0
59047,2A,2020-10-19,61,0
59058,2A,2020-10-20,94,0
59069,2A,2020-10-21,59,0
59080,2A,2020-10-22,77,0
59091,2A,2020-10-23,102,0
59102,2A,2020-10-24,35,0
59113,2A,2020-10-25,4,0
59124,2A,2020-10-26,117,0
59135,2A,2020-10-27,125,0
59146,2A,2020-10-28,120,0
59157,2A,2020-10-29,149,0
59168,2A,2020-10-30,239,0
59179,2A,2020-10-31,38,0
59190,2A,2020-11-01,7,0
59201,2A,2020-11-02,158,0
59212,2A,2020-11-03,111,0
59223,2A,2020-11-04,96,0
59234,2A,2020-11-05,135,0
59245,2A,2020-11-06,57,0
59256,2A,2020-11-07,24,0
59267,2A,2020-11-08,2,0
59278,2A,2020-11-09,43,0
59289,2A,2020-11-10,32,0
59300,2A,2020-11-11,3,0
59311,2A,2020-11-12,38,0
59322,2A,2020-11-13,30,0
59333,2A,2020-11-14,9,0
59344,2B,2020-05-13,2,0
59355,2B,2020-05-14,1,0
59366,2B,2020-05-15,0,0
59377,2B,2020-05-16,1,0
59388,2B,2020-05-17,0,0
59399,2B,2020-05-18,2,0
59410,2B,2020-05-19,1,0
59421,2B,2020-05-20,2,0
59432,2B,2020-05-21,0,0
59443,2B,2020-05-22,0,0
59454,2B,2020-05-23,0,0
59465,2B,2020-05-24,0,0
59476,2B,2020-05-25,0,0
59487,2B,2020-05-26,0,0
59498,2B,2020-05-27,0,0
59509,2B,2020-05-28,0,0
59520,2B,2020-05-29,0,0
59531,2B,2020-05-30,0,0
59542,2B,2020-05-31,0,0
59553,2B,2020-06-01,0,0
59564,2B,2020-06-02,1,0
59575,2B,2020-06-03,1,0
59586,2B,2020-06-04,0,0
59597,2B,2020-06-05,0,0
59608,2B,2020-06-06,0,0
59619,2B,2020-06-07,0,0
59630,2B,2020-06-08,1,0
59641,2B,2020-06-09,0,0
59652,2B,2020-06-10,1,0
59663,2B,2020-06-11,3,0
59674,2B,2020-06-12,0,0
59685,2B,2020-06-13,0,0
59696,2B,2020-06-14,0,0
59707,2B,2020-06-15,0,0
59718,2B,2020-06-16,0,0
59729,2B,2020-06-17,1,0
59740,2B,2020-06-18,0,0
59751,2B,2020-06-19,0,0
59762,2B,2020-06-20,0,0
59773,2B,2020-06-21,0,0
59784,2B,2020-06-22,0,0
59795,2B,2020-06-23,1,0
59806,2B,2020-06-24,0,0
59817,2B,2020-06-25,0,0
59828,2B,2020-06-26,0,0
59839,2B,2020-06-27,0,0
59850,2B,2020-06-28,0,0
59861,2B,2020-06-29,0,0
59872,2B,2020-06-30,0,0
59883,2B,2020-07-01,0,0
59894,2B,2020-07-02,0,0
59905,2B,2020-07-03,0,0
59916,2B,2020-07-04,0,0
59927,2B,2020-07-05,0,0
59938,2B,2020-07-06,0,0
59949,2B,2020-07-07,0,0
59960,2B,2020-07-08,2,0
59971,2B,2020-07-09,1,0
59982,2B,2020-07-10,0,0
59993,2B,2020-07-11,0,0
60004,2B,2020-07-12,0,0
60015,2B,2020-07-13,2,0
60026,2B,2020-07-14,3,0
60037,2B,2020-07-15,3,0
60048,2B,2020-07-16,2,0
60059,2B,2020-07-17,1,0
60070,2B,2020-07-18,0,0
60081,2B,2020-07-19,0,0
60092,2B,2020-07-20,0,0
60103,2B,2020-07-21,1,0
60114,2B,2020-07-22,1,0
60125,2B,2020-07-23,0,0
60136,2B,2020-07-24,0,0
60147,2B,2020-07-25,0,0
60158,2B,2020-07-26,0,0
60169,2B,2020-07-27,1,0
60180,2B,2020-07-28,1,0
60191,2B,2020-07-29,1,0
60202,2B,2020-07-30,0,0
60213,2B,2020-07-31,3,0
60224,2B,2020-08-01,0,0
60235,2B,2020-08-02,1,0
60246,2B,2020-08-03,1,0
60257,2B,2020-08-04,4,0
60268,2B,2020-08-05,1,0
60279,2B,2020-08-06,0,0
60290,2B,2020-08-07,0,0
60301,2B,2020-08-08,1,0
60312,2B,2020-08-09,0,0
60323,2B,2020-08-10,2,0
60334,2B,2020-08-11,1,0
60345,2B,2020-08-12,2,0
60356,2B,2020-08-13,1,0
60367,2B,2020-08-14,5,0
60378,2B,2020-08-15,0,0
60389,2B,2020-08-16,0,0
60400,2B,2020-08-17,4,0
60411,2B,2020-08-18,2,0
60422,2B,2020-08-19,3,0
60433,2B,2020-08-20,4,0
60444,2B,2020-08-21,3,0
60455,2B,2020-08-22,0,0
60466,2B,2020-08-23,0,0
60477,2B,2020-08-24,12,0
60488,2B,2020-08-25,8,0
60499,2B,2020-08-26,14,0
60510,2B,2020-08-27,28,0
60521,2B,2020-08-28,22,0
60532,2B,2020-08-29,2,0
60543,2B,2020-08-30,3,0
60554,2B,2020-08-31,22,0
60565,2B,2020-09-01,19,0
60576,2B,2020-09-02,28,0
60587,2B,2020-09-03,28,0
60598,2B,2020-09-04,41,0
60609,2B,2020-09-05,7,0
60620,2B,2020-09-06,3,0
60631,2B,2020-09-07,56,0
60642,2B,2020-09-08,24,0
60653,2B,2020-09-09,26,0
60664,2B,2020-09-10,27,0
60675,2B,2020-09-11,21,0
60686,2B,2020-09-12,9,0
60697,2B,2020-09-13,5,0
60708,2B,2020-09-14,31,0
60719,2B,2020-09-15,19,0
60730,2B,2020-09-16,21,0
60741,2B,2020-09-17,23,0
60752,2B,2020-09-18,13,0
60763,2B,2020-09-19,4,0
60774,2B,2020-09-20,1,0
60785,2B,2020-09-21,11,0
60796,2B,2020-09-22,6,0
60807,2B,2020-09-23,16,0
60818,2B,2020-09-24,10,0
60829,2B,2020-09-25,15,0
60840,2B,2020-09-26,3,0
60851,2B,2020-09-27,1,0
60862,2B,2020-09-28,9,0
60873,2B,2020-09-29,15,0
60884,2B,2020-09-30,11,0
60895,2B,2020-10-01,17,0
60906,2B,2020-10-02,11,0
60917,2B,2020-10-03,5,0
60928,2B,2020-10-04,6,0
60939,2B,2020-10-05,20,0
60950,2B,2020-10-06,16,0
60961,2B,2020-10-07,33,0
60972,2B,2020-10-08,43,0
60983,2B,2020-10-09,44,0
60994,2B,2020-10-10,12,0
61005,2B,2020-10-11,2,0
61016,2B,2020-10-12,78,0
61027,2B,2020-10-13,73,0
61038,2B,2020-10-14,52,0
61049,2B,2020-10-15,79,0
61060,2B,2020-10-16,66,0
61071,2B,2020-10-17,19,0
61082,2B,2020-10-18,9,0
61093,2B,2020-10-19,97,0
61104,2B,2020-10-20,80,0
61115,2B,2020-10-21,100,0
61126,2B,2020-10-22,80,0
61137,2B,2020-10-23,102,0
61148,2B,2020-10-24,26,0
61159,2B,2020-10-25,8,0
61170,2B,2020-10-26,162,0
61181,2B,2020-10-27,124,0
61192,2B,2020-10-28,102,0
61203,2B,2020-10-29,97,0
61214,2B,2020-10-30,106,0
61225,2B,2020-10-31,32,0
61236,2B,2020-11-01,9,0
61247,2B,2020-11-02,132,0
61258,2B,2020-11-03,98,0
61269,2B,2020-11-04,65,0
61280,2B,2020-11-05,48,0
61291,2B,2020-11-06,53,0
61302,2B,2020-11-07,15,0
61313,2B,2020-11-08,6,0
61324,2B,2020-11-09,80,0
61335,2B,2020-11-10,56,0
61346,2B,2020-11-11,3,0
61357,2B,2020-11-12,64,0
61368,2B,2020-11-13,29,0
61379,2B,2020-11-14,7,0
61390,30,2020-05-13,0,0
61401,30,2020-05-14,18,0
61412,30,2020-05-15,15,0
61423,30,2020-05-16,2,0
61434,30,2020-05-17,1,0
61445,30,2020-05-18,13,0
61456,30,2020-05-19,19,0
61467,30,2020-05-20,9,0
61478,30,2020-05-21,0,0
61489,30,2020-05-22,5,0
61500,30,2020-05-23,5,0
61511,30,2020-05-24,3,0
61522,30,2020-05-25,9,0
61533,30,2020-05-26,7,0
61544,30,2020-05-27,10,0
61555,30,2020-05-28,3,0
61566,30,2020-05-29,11,0
61577,30,2020-05-30,3,0
61588,30,2020-05-31,1,0
61599,30,2020-06-01,1,0
61610,30,2020-06-02,5,0
61621,30,2020-06-03,4,0
61632,30,2020-06-04,27,0
61643,30,2020-06-05,13,0
61654,30,2020-06-06,5,0
61665,30,2020-06-07,1,0
61676,30,2020-06-08,6,0
61687,30,2020-06-09,33,0
61698,30,2020-06-10,27,0
61709,30,2020-06-11,34,0
61720,30,2020-06-12,29,0
61731,30,2020-06-13,1,0
61742,30,2020-06-14,0,0
61753,30,2020-06-15,3,0
61764,30,2020-06-16,4,0
61775,30,2020-06-17,2,0
61786,30,2020-06-18,15,0
61797,30,2020-06-19,10,0
61808,30,2020-06-20,0,0
61819,30,2020-06-21,1,0
61830,30,2020-06-22,7,0
61841,30,2020-06-23,12,0
61852,30,2020-06-24,5,0
61863,30,2020-06-25,2,0
61874,30,2020-06-26,12,0
61885,30,2020-06-27,1,0
61896,30,2020-06-28,0,0
61907,30,2020-06-29,7,0
61918,30,2020-06-30,15,0
61929,30,2020-07-01,6,0
61940,30,2020-07-02,2,0
61951,30,2020-07-03,10,0
61962,30,2020-07-04,0,0
61973,30,2020-07-05,0,0
61984,30,2020-07-06,4,0
61995,30,2020-07-07,1,0
62006,30,2020-07-08,7,0
62017,30,2020-07-09,7,0
62028,30,2020-07-10,4,0
62039,30,2020-07-11,0,0
62050,30,2020-07-12,1,0
62061,30,2020-07-13,1,0
62072,30,2020-07-14,1,0
62083,30,2020-07-15,2,0
62094,30,2020-07-16,6,0
62105,30,2020-07-17,7,0
62116,30,2020-07-18,2,0
62127,30,2020-07-19,1,0
62138,30,2020-07-20,5,0
62149,30,2020-07-21,18,0
62160,30,2020-07-22,16,0
62171,30,2020-07-23,10,0
62182,30,2020-07-24,23,0
62193,30,2020-07-25,7,0
62204,30,2020-07-26,0,0
62215,30,2020-07-27,14,0
62226,30,2020-07-28,9,0
62237,30,2020-07-29,17,0
62248,30,2020-07-30,12,0
62259,30,2020-07-31,19,0
62270,30,2020-08-01,8,0
62281,30,2020-08-02,3,0
62292,30,2020-08-03,16,0
62303,30,2020-08-04,22,0
62314,30,2020-08-05,21,0
62325,30,2020-08-06,23,0
62336,30,2020-08-07,15,0
62347,30,2020-08-08,14,0
62358,30,2020-08-09,11,0
62369,30,2020-08-10,32,0
62380,30,2020-08-11,29,0
62391,30,2020-08-12,39,0
62402,30,2020-08-13,36,0
62413,30,2020-08-14,49,0
62424,30,2020-08-15,12,0
62435,30,2020-08-16,15,0
62446,30,2020-08-17,39,0
62457,30,2020-08-18,64,0
62468,30,2020-08-19,66,0
62479,30,2020-08-20,51,0
62490,30,2020-08-21,53,0
62501,30,2020-08-22,28,0
62512,30,2020-08-23,9,0
62523,30,2020-08-24,63,0
62534,30,2020-08-25,86,0
62545,30,2020-08-26,61,0
62556,30,2020-08-27,53,0
62567,30,2020-08-28,64,0
62578,30,2020-08-29,29,0
62589,30,2020-08-30,16,0
62600,30,2020-08-31,81,0
62611,30,2020-09-01,95,0
62622,30,2020-09-02,106,0
62633,30,2020-09-03,98,0
62644,30,2020-09-04,87,0
62655,30,2020-09-05,43,0
62666,30,2020-09-06,26,0
62677,30,2020-09-07,92,0
62688,30,2020-09-08,121,0
62699,30,2020-09-09,88,0
62710,30,2020-09-10,123,0
62721,30,2020-09-11,104,0
62732,30,2020-09-12,33,0
62743,30,2020-09-13,18,0
62754,30,2020-09-14,112,0
62765,30,2020-09-15,114,0
62776,30,2020-09-16,140,0
62787,30,2020-09-17,134,0
62798,30,2020-09-18,139,0
62809,30,2020-09-19,63,0
62820,30,2020-09-20,21,0
62831,30,2020-09-21,175,0
62842,30,2020-09-22,141,0
62853,30,2020-09-23,149,0
62864,30,2020-09-24,126,0
62875,30,2020-09-25,111,0
62886,30,2020-09-26,75,0
62897,30,2020-09-27,35,0
62908,30,2020-09-28,161,0
62919,30,2020-09-29,134,0
62930,30,2020-09-30,129,0
62941,30,2020-10-01,207,0
62952,30,2020-10-02,192,0
62963,30,2020-10-03,108,0
62974,30,2020-10-04,26,0
62985,30,2020-10-05,212,0
62996,30,2020-10-06,265,0
63007,30,2020-10-07,213,0
63018,30,2020-10-08,237,0
63029,30,2020-10-09,292,0
63040,30,2020-10-10,232,0
63051,30,2020-10-11,32,0
63062,30,2020-10-12,296,0
63073,30,2020-10-13,318,0
63084,30,2020-10-14,315,0
63095,30,2020-10-15,408,0
63106,30,2020-10-16,296,0
63117,30,2020-10-17,141,0
63128,30,2020-10-18,53,0
63139,30,2020-10-19,343,0
63150,30,2020-10-20,376,0
63161,30,2020-10-21,473,0
63172,30,2020-10-22,710,0
63183,30,2020-10-23,857,0
63194,30,2020-10-24,383,0
63205,30,2020-10-25,96,0
63216,30,2020-10-26,758,0
63227,30,2020-10-27,828,0
63238,30,2020-10-28,805,0
63249,30,2020-10-29,910,0
63260,30,2020-10-30,880,0
63271,30,2020-10-31,389,0
63282,30,2020-11-01,108,0
63293,30,2020-11-02,795,0
63304,30,2020-11-03,732,0
63315,30,2020-11-04,709,0
63326,30,2020-11-05,669,0
63337,30,2020-11-06,565,0
63348,30,2020-11-07,224,0
63359,30,2020-11-08,60,0
63370,30,2020-11-09,636,0
63381,30,2020-11-10,527,0
63392,30,2020-11-11,61,0
63403,30,2020-11-12,475,0
63414,30,2020-11-13,361,0
63425,30,2020-11-14,102,0
63436,31,2020-05-13,19,0
63447,31,2020-05-14,9,0
63458,31,2020-05-15,17,0
63469,31,2020-05-16,3,0
63480,31,2020-05-17,2,0
63491,31,2020-05-18,9,0
63502,31,2020-05-19,5,0
63513,31,2020-05-20,6,0
63524,31,2020-05-21,1,0
63535,31,2020-05-22,7,0
63546,31,2020-05-23,0,0
63557,31,2020-05-24,1,0
63568,31,2020-05-25,3,0
63579,31,2020-05-26,0,0
63590,31,2020-05-27,10,0
63601,31,2020-05-28,3,0
63612,31,2020-05-29,4,0
63623,31,2020-05-30,0,0
63634,31,2020-05-31,0,0
