,dep,jour,P,cl_age90,pop
45913,22,2020-09-23,42,0,596186
45924,22,2020-09-24,35,0,596186
45935,22,2020-09-25,27,0,596186
45946,22,2020-09-26,13,0,596186
45957,22,2020-09-27,0,0,596186
45968,22,2020-09-28,25,0,596186
45979,22,2020-09-29,25,0,596186
45990,22,2020-09-30,30,0,596186
46001,22,2020-10-01,25,0,596186
46012,22,2020-10-02,32,0,596186
46023,22,2020-10-03,20,0,596186
46034,22,2020-10-04,8,0,596186
46045,22,2020-10-05,58,0,596186
46056,22,2020-10-06,46,0,596186
46067,22,2020-10-07,62,0,596186
46078,22,2020-10-08,63,0,596186
46089,22,2020-10-09,67,0,596186
46100,22,2020-10-10,46,0,596186
46111,22,2020-10-11,22,0,596186
46122,22,2020-10-12,125,0,596186
46133,22,2020-10-13,85,0,596186
46144,22,2020-10-14,124,0,596186
46155,22,2020-10-15,131,0,596186
46166,22,2020-10-16,127,0,596186
46177,22,2020-10-17,56,0,596186
46188,22,2020-10-18,21,0,596186
46199,22,2020-10-19,148,0,596186
46210,22,2020-10-20,119,0,596186
46221,22,2020-10-21,138,0,596186
46232,22,2020-10-22,113,0,596186
46243,22,2020-10-23,135,0,596186
46254,22,2020-10-24,74,0,596186
46265,22,2020-10-25,29,0,596186
46276,22,2020-10-26,201,0,596186
46287,22,2020-10-27,157,0,596186
46298,22,2020-10-28,173,0,596186
46309,22,2020-10-29,160,0,596186
46320,22,2020-10-30,267,0,596186
46331,22,2020-10-31,117,0,596186
46342,22,2020-11-01,22,0,596186
46353,22,2020-11-02,302,0,596186
46364,22,2020-11-03,232,0,596186
46375,22,2020-11-04,242,0,596186
46386,22,2020-11-05,182,0,596186
46397,22,2020-11-06,205,0,596186
46408,22,2020-11-07,99,0,596186
46419,22,2020-11-08,27,0,596186
46430,22,2020-11-09,215,0,596186
46441,22,2020-11-10,199,0,596186
46452,22,2020-11-11,28,0,596186
46463,22,2020-11-12,181,0,596186
46474,22,2020-11-13,120,0,596186
46485,22,2020-11-14,61,0,596186
46496,22,2020-11-15,15,0,596186
46507,22,2020-11-16,163,0,596186
46518,22,2020-11-17,82,0,596186
46529,22,2020-11-18,56,0,596186
46540,22,2020-11-19,96,0,596186
46551,22,2020-11-20,66,0,596186
46562,22,2020-11-21,30,0,596186
46573,22,2020-11-22,10,0,596186
46584,22,2020-11-23,81,0,596186
46595,22,2020-11-24,46,0,596186
46606,22,2020-11-25,57,0,596186
46617,22,2020-11-26,50,0,596186
46628,22,2020-11-27,42,0,596186
46639,22,2020-11-28,29,0,596186
46650,22,2020-11-29,12,0,596186
46661,22,2020-11-30,45,0,596186
46672,23,2020-05-13,1,0,116270
46683,23,2020-05-14,1,0,116270
46694,23,2020-05-15,0,0,116270
46705,23,2020-05-16,0,0,116270
46716,23,2020-05-17,0,0,116270
46727,23,2020-05-18,2,0,116270
46738,23,2020-05-19,1,0,116270
46749,23,2020-05-20,3,0,116270
46760,23,2020-05-21,1,0,116270
46771,23,2020-05-22,1,0,116270
46782,23,2020-05-23,2,0,116270
46793,23,2020-05-24,0,0,116270
46804,23,2020-05-25,4,0,116270
46815,23,2020-05-26,6,0,116270
46826,23,2020-05-27,3,0,116270
46837,23,2020-05-28,2,0,116270
46848,23,2020-05-29,1,0,116270
46859,23,2020-05-30,0,0,116270
46870,23,2020-05-31,0,0,116270
46881,23,2020-06-01,1,0,116270
46892,23,2020-06-02,0,0,116270
46903,23,2020-06-03,0,0,116270
46914,23,2020-06-04,0,0,116270
46925,23,2020-06-05,0,0,116270
46936,23,2020-06-06,0,0,116270
46947,23,2020-06-07,1,0,116270
46958,23,2020-06-08,0,0,116270
46969,23,2020-06-09,0,0,116270
46980,23,2020-06-10,0,0,116270
46991,23,2020-06-11,1,0,116270
47002,23,2020-06-12,0,0,116270
47013,23,2020-06-13,0,0,116270
47024,23,2020-06-14,0,0,116270
47035,23,2020-06-15,0,0,116270
47046,23,2020-06-16,0,0,116270
47057,23,2020-06-17,0,0,116270
47068,23,2020-06-18,0,0,116270
47079,23,2020-06-19,0,0,116270
47090,23,2020-06-20,0,0,116270
47101,23,2020-06-21,0,0,116270
47112,23,2020-06-22,0,0,116270
47123,23,2020-06-23,0,0,116270
47134,23,2020-06-24,0,0,116270
47145,23,2020-06-25,0,0,116270
47156,23,2020-06-26,0,0,116270
47167,23,2020-06-27,0,0,116270
47178,23,2020-06-28,0,0,116270
47189,23,2020-06-29,0,0,116270
47200,23,2020-06-30,1,0,116270
47211,23,2020-07-01,0,0,116270
47222,23,2020-07-02,0,0,116270
47233,23,2020-07-03,0,0,116270
47244,23,2020-07-04,0,0,116270
47255,23,2020-07-05,0,0,116270
47266,23,2020-07-06,0,0,116270
47277,23,2020-07-07,0,0,116270
47288,23,2020-07-08,0,0,116270
47299,23,2020-07-09,0,0,116270
47310,23,2020-07-10,0,0,116270
47321,23,2020-07-11,0,0,116270
47332,23,2020-07-12,0,0,116270
47343,23,2020-07-13,0,0,116270
47354,23,2020-07-14,0,0,116270
47365,23,2020-07-15,0,0,116270
47376,23,2020-07-16,0,0,116270
47387,23,2020-07-17,0,0,116270
47398,23,2020-07-18,0,0,116270
47409,23,2020-07-19,0,0,116270
47420,23,2020-07-20,0,0,116270
47431,23,2020-07-21,0,0,116270
47442,23,2020-07-22,0,0,116270
47453,23,2020-07-23,0,0,116270
47464,23,2020-07-24,0,0,116270
47475,23,2020-07-25,0,0,116270
47486,23,2020-07-26,0,0,116270
47497,23,2020-07-27,0,0,116270
47508,23,2020-07-28,0,0,116270
47519,23,2020-07-29,1,0,116270
47530,23,2020-07-30,3,0,116270
47541,23,2020-07-31,0,0,116270
47552,23,2020-08-01,0,0,116270
47563,23,2020-08-02,0,0,116270
47574,23,2020-08-03,1,0,116270
47585,23,2020-08-04,1,0,116270
47596,23,2020-08-05,1,0,116270
47607,23,2020-08-06,2,0,116270
47618,23,2020-08-07,1,0,116270
47629,23,2020-08-08,0,0,116270
47640,23,2020-08-09,0,0,116270
47651,23,2020-08-10,2,0,116270
47662,23,2020-08-11,2,0,116270
47673,23,2020-08-12,10,0,116270
47684,23,2020-08-13,2,0,116270
47695,23,2020-08-14,9,0,116270
47706,23,2020-08-15,2,0,116270
47717,23,2020-08-16,0,0,116270
47728,23,2020-08-17,4,0,116270
47739,23,2020-08-18,3,0,116270
47750,23,2020-08-19,5,0,116270
47761,23,2020-08-20,2,0,116270
47772,23,2020-08-21,0,0,116270
47783,23,2020-08-22,0,0,116270
47794,23,2020-08-23,0,0,116270
47805,23,2020-08-24,1,0,116270
47816,23,2020-08-25,1,0,116270
47827,23,2020-08-26,5,0,116270
47838,23,2020-08-27,4,0,116270
47849,23,2020-08-28,0,0,116270
47860,23,2020-08-29,0,0,116270
47871,23,2020-08-30,0,0,116270
47882,23,2020-08-31,1,0,116270
47893,23,2020-09-01,1,0,116270
47904,23,2020-09-02,0,0,116270
47915,23,2020-09-03,1,0,116270
47926,23,2020-09-04,5,0,116270
47937,23,2020-09-05,1,0,116270
47948,23,2020-09-06,1,0,116270
47959,23,2020-09-07,7,0,116270
47970,23,2020-09-08,0,0,116270
47981,23,2020-09-09,2,0,116270
47992,23,2020-09-10,4,0,116270
48003,23,2020-09-11,2,0,116270
48014,23,2020-09-12,0,0,116270
48025,23,2020-09-13,0,0,116270
48036,23,2020-09-14,2,0,116270
48047,23,2020-09-15,7,0,116270
48058,23,2020-09-16,1,0,116270
48069,23,2020-09-17,5,0,116270
48080,23,2020-09-18,4,0,116270
48091,23,2020-09-19,1,0,116270
48102,23,2020-09-20,0,0,116270
48113,23,2020-09-21,4,0,116270
48124,23,2020-09-22,2,0,116270
48135,23,2020-09-23,4,0,116270
48146,23,2020-09-24,1,0,116270
48157,23,2020-09-25,5,0,116270
48168,23,2020-09-26,3,0,116270
48179,23,2020-09-27,0,0,116270
48190,23,2020-09-28,8,0,116270
48201,23,2020-09-29,2,0,116270
48212,23,2020-09-30,4,0,116270
48223,23,2020-10-01,6,0,116270
48234,23,2020-10-02,5,0,116270
48245,23,2020-10-03,6,0,116270
48256,23,2020-10-04,1,0,116270
48267,23,2020-10-05,16,0,116270
48278,23,2020-10-06,12,0,116270
48289,23,2020-10-07,10,0,116270
48300,23,2020-10-08,17,0,116270
48311,23,2020-10-09,18,0,116270
48322,23,2020-10-10,18,0,116270
48333,23,2020-10-11,1,0,116270
48344,23,2020-10-12,29,0,116270
48355,23,2020-10-13,22,0,116270
48366,23,2020-10-14,21,0,116270
48377,23,2020-10-15,27,0,116270
48388,23,2020-10-16,25,0,116270
48399,23,2020-10-17,18,0,116270
48410,23,2020-10-18,1,0,116270
48421,23,2020-10-19,44,0,116270
48432,23,2020-10-20,49,0,116270
48443,23,2020-10-21,54,0,116270
48454,23,2020-10-22,83,0,116270
48465,23,2020-10-23,79,0,116270
48476,23,2020-10-24,60,0,116270
48487,23,2020-10-25,2,0,116270
48498,23,2020-10-26,67,0,116270
48509,23,2020-10-27,98,0,116270
48520,23,2020-10-28,85,0,116270
48531,23,2020-10-29,99,0,116270
48542,23,2020-10-30,115,0,116270
48553,23,2020-10-31,36,0,116270
48564,23,2020-11-01,4,0,116270
48575,23,2020-11-02,93,0,116270
48586,23,2020-11-03,100,0,116270
48597,23,2020-11-04,72,0,116270
48608,23,2020-11-05,101,0,116270
48619,23,2020-11-06,88,0,116270
48630,23,2020-11-07,42,0,116270
48641,23,2020-11-08,10,0,116270
48652,23,2020-11-09,91,0,116270
48663,23,2020-11-10,72,0,116270
48674,23,2020-11-11,8,0,116270
48685,23,2020-11-12,71,0,116270
48696,23,2020-11-13,72,0,116270
48707,23,2020-11-14,19,0,116270
48718,23,2020-11-15,5,0,116270
48729,23,2020-11-16,42,0,116270
48740,23,2020-11-17,41,0,116270
48751,23,2020-11-18,22,0,116270
48762,23,2020-11-19,9,0,116270
48773,23,2020-11-20,15,0,116270
48784,23,2020-11-21,13,0,116270
48795,23,2020-11-22,1,0,116270
48806,23,2020-11-23,28,0,116270
48817,23,2020-11-24,19,0,116270
48828,23,2020-11-25,19,0,116270
48839,23,2020-11-26,9,0,116270
48850,23,2020-11-27,7,0,116270
48861,23,2020-11-28,1,0,116270
48872,23,2020-11-29,2,0,116270
48883,23,2020-11-30,25,0,116270
48894,24,2020-05-13,1,0,408393
48905,24,2020-05-14,2,0,408393
48916,24,2020-05-15,0,0,408393
48927,24,2020-05-16,0,0,408393
48938,24,2020-05-17,0,0,408393
48949,24,2020-05-18,1,0,408393
48960,24,2020-05-19,3,0,408393
48971,24,2020-05-20,1,0,408393
48982,24,2020-05-21,0,0,408393
48993,24,2020-05-22,1,0,408393
49004,24,2020-05-23,1,0,408393
49015,24,2020-05-24,0,0,408393
49026,24,2020-05-25,1,0,408393
49037,24,2020-05-26,0,0,408393
49048,24,2020-05-27,0,0,408393
49059,24,2020-05-28,1,0,408393
49070,24,2020-05-29,0,0,408393
49081,24,2020-05-30,1,0,408393
49092,24,2020-05-31,0,0,408393
49103,24,2020-06-01,0,0,408393
49114,24,2020-06-02,1,0,408393
49125,24,2020-06-03,1,0,408393
49136,24,2020-06-04,0,0,408393
49147,24,2020-06-05,1,0,408393
49158,24,2020-06-06,1,0,408393
49169,24,2020-06-07,0,0,408393
49180,24,2020-06-08,0,0,408393
49191,24,2020-06-09,0,0,408393
49202,24,2020-06-10,1,0,408393
49213,24,2020-06-11,0,0,408393
49224,24,2020-06-12,0,0,408393
49235,24,2020-06-13,1,0,408393
49246,24,2020-06-14,0,0,408393
49257,24,2020-06-15,0,0,408393
49268,24,2020-06-16,0,0,408393
49279,24,2020-06-17,0,0,408393
49290,24,2020-06-18,0,0,408393
49301,24,2020-06-19,1,0,408393
49312,24,2020-06-20,0,0,408393
49323,24,2020-06-21,0,0,408393
49334,24,2020-06-22,1,0,408393
49345,24,2020-06-23,0,0,408393
49356,24,2020-06-24,0,0,408393
49367,24,2020-06-25,0,0,408393
49378,24,2020-06-26,2,0,408393
49389,24,2020-06-27,0,0,408393
49400,24,2020-06-28,0,0,408393
49411,24,2020-06-29,1,0,408393
49422,24,2020-06-30,0,0,408393
49433,24,2020-07-01,0,0,408393
49444,24,2020-07-02,0,0,408393
49455,24,2020-07-03,0,0,408393
49466,24,2020-07-04,0,0,408393
49477,24,2020-07-05,0,0,408393
49488,24,2020-07-06,3,0,408393
49499,24,2020-07-07,1,0,408393
49510,24,2020-07-08,0,0,408393
49521,24,2020-07-09,0,0,408393
49532,24,2020-07-10,4,0,408393
49543,24,2020-07-11,0,0,408393
49554,24,2020-07-12,0,0,408393
49565,24,2020-07-13,1,0,408393
49576,24,2020-07-14,0,0,408393
49587,24,2020-07-15,1,0,408393
49598,24,2020-07-16,0,0,408393
49609,24,2020-07-17,0,0,408393
49620,24,2020-07-18,0,0,408393
49631,24,2020-07-19,0,0,408393
49642,24,2020-07-20,2,0,408393
49653,24,2020-07-21,0,0,408393
49664,24,2020-07-22,0,0,408393
49675,24,2020-07-23,1,0,408393
49686,24,2020-07-24,2,0,408393
49697,24,2020-07-25,1,0,408393
49708,24,2020-07-26,0,0,408393
49719,24,2020-07-27,0,0,408393
49730,24,2020-07-28,2,0,408393
49741,24,2020-07-29,2,0,408393
49752,24,2020-07-30,2,0,408393
49763,24,2020-07-31,2,0,408393
49774,24,2020-08-01,1,0,408393
49785,24,2020-08-02,0,0,408393
49796,24,2020-08-03,2,0,408393
49807,24,2020-08-04,2,0,408393
49818,24,2020-08-05,1,0,408393
49829,24,2020-08-06,1,0,408393
49840,24,2020-08-07,1,0,408393
49851,24,2020-08-08,1,0,408393
49862,24,2020-08-09,0,0,408393
49873,24,2020-08-10,1,0,408393
49884,24,2020-08-11,1,0,408393
49895,24,2020-08-12,3,0,408393
49906,24,2020-08-13,3,0,408393
49917,24,2020-08-14,3,0,408393
49928,24,2020-08-15,0,0,408393
49939,24,2020-08-16,0,0,408393
49950,24,2020-08-17,14,0,408393
49961,24,2020-08-18,16,0,408393
49972,24,2020-08-19,5,0,408393
49983,24,2020-08-20,10,0,408393
49994,24,2020-08-21,13,0,408393
50005,24,2020-08-22,9,0,408393
50016,24,2020-08-23,0,0,408393
50027,24,2020-08-24,12,0,408393
50038,24,2020-08-25,10,0,408393
50049,24,2020-08-26,30,0,408393
50060,24,2020-08-27,17,0,408393
50071,24,2020-08-28,18,0,408393
50082,24,2020-08-29,9,0,408393
50093,24,2020-08-30,3,0,408393
50104,24,2020-08-31,16,0,408393
50115,24,2020-09-01,18,0,408393
50126,24,2020-09-02,20,0,408393
50137,24,2020-09-03,29,0,408393
50148,24,2020-09-04,22,0,408393
50159,24,2020-09-05,11,0,408393
50170,24,2020-09-06,2,0,408393
50181,24,2020-09-07,15,0,408393
50192,24,2020-09-08,40,0,408393
50203,24,2020-09-09,19,0,408393
50214,24,2020-09-10,41,0,408393
50225,24,2020-09-11,29,0,408393
50236,24,2020-09-12,13,0,408393
50247,24,2020-09-13,3,0,408393
50258,24,2020-09-14,41,0,408393
50269,24,2020-09-15,31,0,408393
50280,24,2020-09-16,35,0,408393
50291,24,2020-09-17,46,0,408393
50302,24,2020-09-18,29,0,408393
50313,24,2020-09-19,15,0,408393
50324,24,2020-09-20,3,0,408393
50335,24,2020-09-21,26,0,408393
50346,24,2020-09-22,21,0,408393
50357,24,2020-09-23,26,0,408393
50368,24,2020-09-24,31,0,408393
50379,24,2020-09-25,41,0,408393
50390,24,2020-09-26,6,0,408393
50401,24,2020-09-27,2,0,408393
50412,24,2020-09-28,27,0,408393
50423,24,2020-09-29,34,0,408393
50434,24,2020-09-30,25,0,408393
50445,24,2020-10-01,26,0,408393
50456,24,2020-10-02,30,0,408393
50467,24,2020-10-03,10,0,408393
50478,24,2020-10-04,0,0,408393
50489,24,2020-10-05,36,0,408393
50500,24,2020-10-06,35,0,408393
50511,24,2020-10-07,38,0,408393
50522,24,2020-10-08,48,0,408393
50533,24,2020-10-09,52,0,408393
50544,24,2020-10-10,33,0,408393
50555,24,2020-10-11,3,0,408393
50566,24,2020-10-12,56,0,408393
50577,24,2020-10-13,62,0,408393
50588,24,2020-10-14,54,0,408393
50599,24,2020-10-15,92,0,408393
50610,24,2020-10-16,86,0,408393
50621,24,2020-10-17,59,0,408393
50632,24,2020-10-18,0,0,408393
50643,24,2020-10-19,133,0,408393
50654,24,2020-10-20,113,0,408393
50665,24,2020-10-21,159,0,408393
50676,24,2020-10-22,167,0,408393
50687,24,2020-10-23,183,0,408393
50698,24,2020-10-24,101,0,408393
50709,24,2020-10-25,7,0,408393
50720,24,2020-10-26,243,0,408393
50731,24,2020-10-27,265,0,408393
50742,24,2020-10-28,229,0,408393
50753,24,2020-10-29,195,0,408393
50764,24,2020-10-30,242,0,408393
50775,24,2020-10-31,94,0,408393
50786,24,2020-11-01,4,0,408393
50797,24,2020-11-02,293,0,408393
50808,24,2020-11-03,213,0,408393
50819,24,2020-11-04,198,0,408393
50830,24,2020-11-05,205,0,408393
50841,24,2020-11-06,194,0,408393
50852,24,2020-11-07,74,0,408393
50863,24,2020-11-08,16,0,408393
50874,24,2020-11-09,203,0,408393
50885,24,2020-11-10,142,0,408393
50896,24,2020-11-11,19,0,408393
50907,24,2020-11-12,140,0,408393
50918,24,2020-11-13,113,0,408393
50929,24,2020-11-14,44,0,408393
50940,24,2020-11-15,1,0,408393
50951,24,2020-11-16,116,0,408393
50962,24,2020-11-17,82,0,408393
50973,24,2020-11-18,44,0,408393
50984,24,2020-11-19,60,0,408393
50995,24,2020-11-20,59,0,408393
51006,24,2020-11-21,26,0,408393
51017,24,2020-11-22,3,0,408393
51028,24,2020-11-23,53,0,408393
51039,24,2020-11-24,30,0,408393
51050,24,2020-11-25,53,0,408393
51061,24,2020-11-26,42,0,408393
51072,24,2020-11-27,64,0,408393
51083,24,2020-11-28,19,0,408393
51094,24,2020-11-29,3,0,408393
51105,24,2020-11-30,84,0,408393
51116,25,2020-05-13,6,0,539449
51127,25,2020-05-14,5,0,539449
51138,25,2020-05-15,6,0,539449
51149,25,2020-05-16,7,0,539449
51160,25,2020-05-17,1,0,539449
51171,25,2020-05-18,5,0,539449
51182,25,2020-05-19,7,0,539449
51193,25,2020-05-20,5,0,539449
51204,25,2020-05-21,1,0,539449
51215,25,2020-05-22,5,0,539449
51226,25,2020-05-23,1,0,539449
51237,25,2020-05-24,1,0,539449
51248,25,2020-05-25,2,0,539449
51259,25,2020-05-26,3,0,539449
51270,25,2020-05-27,4,0,539449
51281,25,2020-05-28,2,0,539449
51292,25,2020-05-29,1,0,539449
51303,25,2020-05-30,5,0,539449
51314,25,2020-05-31,2,0,539449
51325,25,2020-06-01,1,0,539449
51336,25,2020-06-02,10,0,539449
51347,25,2020-06-03,2,0,539449
51358,25,2020-06-04,7,0,539449
51369,25,2020-06-05,3,0,539449
51380,25,2020-06-06,4,0,539449
51391,25,2020-06-07,0,0,539449
51402,25,2020-06-08,2,0,539449
51413,25,2020-06-09,4,0,539449
51424,25,2020-06-10,10,0,539449
51435,25,2020-06-11,1,0,539449
51446,25,2020-06-12,6,0,539449
51457,25,2020-06-13,1,0,539449
51468,25,2020-06-14,1,0,539449
51479,25,2020-06-15,2,0,539449
51490,25,2020-06-16,0,0,539449
51501,25,2020-06-17,5,0,539449
51512,25,2020-06-18,1,0,539449
51523,25,2020-06-19,4,0,539449
51534,25,2020-06-20,1,0,539449
51545,25,2020-06-21,0,0,539449
51556,25,2020-06-22,2,0,539449
51567,25,2020-06-23,1,0,539449
51578,25,2020-06-24,5,0,539449
51589,25,2020-06-25,3,0,539449
51600,25,2020-06-26,2,0,539449
51611,25,2020-06-27,1,0,539449
51622,25,2020-06-28,0,0,539449
51633,25,2020-06-29,4,0,539449
51644,25,2020-06-30,6,0,539449
51655,25,2020-07-01,5,0,539449
51666,25,2020-07-02,2,0,539449
51677,25,2020-07-03,1,0,539449
51688,25,2020-07-04,0,0,539449
51699,25,2020-07-05,0,0,539449
51710,25,2020-07-06,4,0,539449
51721,25,2020-07-07,3,0,539449
51732,25,2020-07-08,5,0,539449
51743,25,2020-07-09,6,0,539449
51754,25,2020-07-10,2,0,539449
51765,25,2020-07-11,2,0,539449
51776,25,2020-07-12,4,0,539449
51787,25,2020-07-13,6,0,539449
51798,25,2020-07-14,1,0,539449
51809,25,2020-07-15,2,0,539449
51820,25,2020-07-16,1,0,539449
51831,25,2020-07-17,3,0,539449
51842,25,2020-07-18,2,0,539449
51853,25,2020-07-19,0,0,539449
51864,25,2020-07-20,9,0,539449
51875,25,2020-07-21,4,0,539449
51886,25,2020-07-22,3,0,539449
51897,25,2020-07-23,5,0,539449
51908,25,2020-07-24,6,0,539449
51919,25,2020-07-25,2,0,539449
51930,25,2020-07-26,1,0,539449
51941,25,2020-07-27,6,0,539449
51952,25,2020-07-28,4,0,539449
51963,25,2020-07-29,5,0,539449
51974,25,2020-07-30,8,0,539449
51985,25,2020-07-31,8,0,539449
51996,25,2020-08-01,3,0,539449
52007,25,2020-08-02,2,0,539449
52018,25,2020-08-03,8,0,539449
52029,25,2020-08-04,1,0,539449
52040,25,2020-08-05,3,0,539449
52051,25,2020-08-06,10,0,539449
52062,25,2020-08-07,4,0,539449
52073,25,2020-08-08,3,0,539449
52084,25,2020-08-09,0,0,539449
52095,25,2020-08-10,12,0,539449
52106,25,2020-08-11,8,0,539449
52117,25,2020-08-12,11,0,539449
52128,25,2020-08-13,17,0,539449
52139,25,2020-08-14,17,0,539449
52150,25,2020-08-15,3,0,539449
52161,25,2020-08-16,3,0,539449
52172,25,2020-08-17,18,0,539449
52183,25,2020-08-18,26,0,539449
52194,25,2020-08-19,13,0,539449
52205,25,2020-08-20,14,0,539449
52216,25,2020-08-21,16,0,539449
52227,25,2020-08-22,3,0,539449
52238,25,2020-08-23,4,0,539449
52249,25,2020-08-24,17,0,539449
52260,25,2020-08-25,30,0,539449
52271,25,2020-08-26,28,0,539449
52282,25,2020-08-27,30,0,539449
52293,25,2020-08-28,34,0,539449
52304,25,2020-08-29,17,0,539449
52315,25,2020-08-30,8,0,539449
52326,25,2020-08-31,45,0,539449
52337,25,2020-09-01,30,0,539449
52348,25,2020-09-02,30,0,539449
52359,25,2020-09-03,22,0,539449
52370,25,2020-09-04,56,0,539449
52381,25,2020-09-05,30,0,539449
52392,25,2020-09-06,6,0,539449
52403,25,2020-09-07,46,0,539449
52414,25,2020-09-08,50,0,539449
52425,25,2020-09-09,39,0,539449
52436,25,2020-09-10,51,0,539449
52447,25,2020-09-11,44,0,539449
52458,25,2020-09-12,30,0,539449
52469,25,2020-09-13,6,0,539449
52480,25,2020-09-14,77,0,539449
52491,25,2020-09-15,63,0,539449
52502,25,2020-09-16,67,0,539449
52513,25,2020-09-17,81,0,539449
52524,25,2020-09-18,64,0,539449
52535,25,2020-09-19,32,0,539449
52546,25,2020-09-20,5,0,539449
52557,25,2020-09-21,67,0,539449
52568,25,2020-09-22,49,0,539449
52579,25,2020-09-23,57,0,539449
52590,25,2020-09-24,77,0,539449
52601,25,2020-09-25,39,0,539449
52612,25,2020-09-26,24,0,539449
52623,25,2020-09-27,1,0,539449
52634,25,2020-09-28,59,0,539449
52645,25,2020-09-29,41,0,539449
52656,25,2020-09-30,58,0,539449
52667,25,2020-10-01,51,0,539449
52678,25,2020-10-02,37,0,539449
52689,25,2020-10-03,39,0,539449
52700,25,2020-10-04,1,0,539449
52711,25,2020-10-05,68,0,539449
52722,25,2020-10-06,47,0,539449
52733,25,2020-10-07,66,0,539449
52744,25,2020-10-08,94,0,539449
52755,25,2020-10-09,83,0,539449
52766,25,2020-10-10,67,0,539449
52777,25,2020-10-11,10,0,539449
52788,25,2020-10-12,149,0,539449
52799,25,2020-10-13,135,0,539449
52810,25,2020-10-14,141,0,539449
52821,25,2020-10-15,169,0,539449
52832,25,2020-10-16,191,0,539449
52843,25,2020-10-17,160,0,539449
52854,25,2020-10-18,17,0,539449
52865,25,2020-10-19,321,0,539449
52876,25,2020-10-20,284,0,539449
52887,25,2020-10-21,375,0,539449
52898,25,2020-10-22,410,0,539449
52909,25,2020-10-23,423,0,539449
52920,25,2020-10-24,216,0,539449
52931,25,2020-10-25,37,0,539449
52942,25,2020-10-26,600,0,539449
52953,25,2020-10-27,533,0,539449
52964,25,2020-10-28,562,0,539449
52975,25,2020-10-29,580,0,539449
52986,25,2020-10-30,681,0,539449
52997,25,2020-10-31,488,0,539449
53008,25,2020-11-01,39,0,539449
53019,25,2020-11-02,991,0,539449
53030,25,2020-11-03,792,0,539449
53041,25,2020-11-04,647,0,539449
53052,25,2020-11-05,593,0,539449
53063,25,2020-11-06,518,0,539449
53074,25,2020-11-07,325,0,539449
53085,25,2020-11-08,41,0,539449
53096,25,2020-11-09,717,0,539449
53107,25,2020-11-10,570,0,539449
53118,25,2020-11-11,29,0,539449
53129,25,2020-11-12,578,0,539449
53140,25,2020-11-13,467,0,539449
53151,25,2020-11-14,170,0,539449
53162,25,2020-11-15,26,0,539449
53173,25,2020-11-16,449,0,539449
53184,25,2020-11-17,308,0,539449
53195,25,2020-11-18,223,0,539449
53206,25,2020-11-19,261,0,539449
53217,25,2020-11-20,222,0,539449
53228,25,2020-11-21,122,0,539449
53239,25,2020-11-22,21,0,539449
53250,25,2020-11-23,255,0,539449
53261,25,2020-11-24,167,0,539449
53272,25,2020-11-25,164,0,539449
53283,25,2020-11-26,138,0,539449
53294,25,2020-11-27,188,0,539449
53305,25,2020-11-28,116,0,539449
53316,25,2020-11-29,4,0,539449
53327,25,2020-11-30,204,0,539449
53338,26,2020-05-13,2,0,520560
53349,26,2020-05-14,9,0,520560
53360,26,2020-05-15,7,0,520560
53371,26,2020-05-16,2,0,520560
53382,26,2020-05-17,0,0,520560
53393,26,2020-05-18,6,0,520560
53404,26,2020-05-19,2,0,520560
53415,26,2020-05-20,2,0,520560
53426,26,2020-05-21,0,0,520560
53437,26,2020-05-22,3,0,520560
53448,26,2020-05-23,0,0,520560
53459,26,2020-05-24,0,0,520560
53470,26,2020-05-25,1,0,520560
53481,26,2020-05-26,1,0,520560
53492,26,2020-05-27,2,0,520560
53503,26,2020-05-28,3,0,520560
53514,26,2020-05-29,0,0,520560
53525,26,2020-05-30,0,0,520560
53536,26,2020-05-31,0,0,520560
53547,26,2020-06-01,1,0,520560
53558,26,2020-06-02,0,0,520560
53569,26,2020-06-03,2,0,520560
53580,26,2020-06-04,2,0,520560
53591,26,2020-06-05,3,0,520560
53602,26,2020-06-06,2,0,520560
53613,26,2020-06-07,1,0,520560
53624,26,2020-06-08,10,0,520560
53635,26,2020-06-09,2,0,520560
53646,26,2020-06-10,3,0,520560
53657,26,2020-06-11,2,0,520560
53668,26,2020-06-12,2,0,520560
53679,26,2020-06-13,2,0,520560
53690,26,2020-06-14,0,0,520560
53701,26,2020-06-15,1,0,520560
53712,26,2020-06-16,1,0,520560
53723,26,2020-06-17,0,0,520560
53734,26,2020-06-18,6,0,520560
53745,26,2020-06-19,1,0,520560
53756,26,2020-06-20,2,0,520560
53767,26,2020-06-21,1,0,520560
53778,26,2020-06-22,3,0,520560
53789,26,2020-06-23,1,0,520560
53800,26,2020-06-24,3,0,520560
53811,26,2020-06-25,4,0,520560
53822,26,2020-06-26,4,0,520560
53833,26,2020-06-27,2,0,520560
53844,26,2020-06-28,0,0,520560
53855,26,2020-06-29,2,0,520560
53866,26,2020-06-30,1,0,520560
53877,26,2020-07-01,0,0,520560
53888,26,2020-07-02,1,0,520560
53899,26,2020-07-03,2,0,520560
53910,26,2020-07-04,0,0,520560
53921,26,2020-07-05,0,0,520560
53932,26,2020-07-06,4,0,520560
53943,26,2020-07-07,2,0,520560
53954,26,2020-07-08,6,0,520560
53965,26,2020-07-09,8,0,520560
53976,26,2020-07-10,11,0,520560
53987,26,2020-07-11,9,0,520560
